CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Maharashtra Circle,Aurangabad Region,Pharbhani Division,Pethpimpalgaon B.O,431720,BO,Delivery,PARBHANI,MAHARASHTRA,76.947259,19.016204
Madhya Pradesh Circle,DivReportingCircle,Hoshangabad Division,Charuwa B.O,461441,BO,Delivery,HARDA,MADHYA PRADESH,22.111054,76.908124
Karnataka Circle,South Karnataka Region,Tumakuru Division,Doddamadure B.O,572142,BO,Delivery,TUMAKURU,KARNATAKA,13.1667423,76.6681466
Karnataka Circle,South Karnataka Region,Tumakuru Division,Lakkenahalli B.O,572113,BO,Delivery,TUMAKURU,KARNATAKA,13.3152141,76.9816216
Karnataka Circle,South Karnataka Region,Tumakuru Division,Nagavalli B.O,572118,BO,Delivery,TUMAKURU,KARNATAKA,13.3060564,77.0877276
Karnataka Circle,South Karnataka Region,Tumakuru Division,Bhaktharahalli B.O,572120,BO,Delivery,TUMAKURU,KARNATAKA,13.1550449,77.0321947
Karnataka Circle,South Karnataka Region,Tumakuru Division,Arasapura B.O,572121,BO,Delivery,TUMAKURU,KARNATAKA,13.5289877,77.3007696
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Wadala B.O,422006,BO,Delivery,NASHIK,MAHARASHTRA,20.00505,73.78625
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Kotamgaon B.O,422105,BO,Delivery,NASHIK,MAHARASHTRA,19.9568914,73.9036397
Karnataka Circle,South Karnataka Region,Tumakuru Division,Tavarekere B.O,572122,BO,Delivery,TUMAKURU,KARNATAKA,13.4454564,77.2555969
Karnataka Circle,South Karnataka Region,Tumakuru Division,Garani B.O,572124,BO,Delivery,TUMAKURU,KARNATAKA,13.4454564,77.2555969
Kerala Circle,DivReportingCircle,Tiruvalla Division,Karikuzhy BO,689571,BO,Delivery,ALAPPUZHA,KERALA,9.532455,76.332535
Kerala Circle,DivReportingCircle,Tiruvalla Division,Thalavady South BO,689572,BO,Delivery,ALAPPUZHA,KERALA,9.370008,76.499683
Maharashtra Circle,Aurangabad Region,Pharbhani Division,Helas B.O,431504,BO,Delivery,JALNA,MAHARASHTRA,75.887177,19.838949
Maharashtra Circle,Aurangabad Region,Pharbhani Division,Amba B.O,431501,BO,Delivery,JALNA,MAHARASHTRA,76.211064,19.595487
Kerala Circle,DivReportingCircle,Tiruvalla Division,Veliyanadu North BO,689590,BO,Delivery,ALAPPUZHA,KERALA,9.444828,76.470768
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Gangai Bijori B.O,482003,BO,Delivery,JABALPUR,MADHYA PRADESH,23.161779,79.907051
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Agasaud B.O,482002,BO,Delivery,JABALPUR,MADHYA PRADESH,23.235993,79.8367307
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Bhatlo B.O,486550,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Hardi B.O,486553,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Lasa B.O,486335,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Boria B.O,483105,BO,Delivery,JABALPUR,MADHYA PRADESH,21.770719,79.801168
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Badkhera B.O,483110,BO,Delivery,JABALPUR,MADHYA PRADESH,23.518158,80.140067
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Khirhani B.O,483220,BO,Delivery,JABALPUR,MADHYA PRADESH,23.283343,79.990892
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Khairi B.O,483113,BO,Delivery,JABALPUR,MADHYA PRADESH,22.534771,79.412149
Karnataka Circle,North Karnataka Region,Sirsi Division,Nagoda B.O,581186,BO,Delivery,UTTARA KANNADA,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Sirsi Division,Adukatta B.O,581355,BO,Delivery,UTTARA KANNADA,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Sirsi Division,Maratikoppa B.O,581401,BO,Non Delivery,UTTARA KANNADA,KARNATAKA,NA,NA
Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,Ankale B.O,416402,BO,Delivery,SANGLI,MAHARASHTRA,16.44,73.84
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Barbati B.O,482021,BO,Delivery,JABALPUR,MADHYA PRADESH,23.0919999,80.0022
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Gadar Pipariya B.O,483119,BO,Delivery,JABALPUR,MADHYA PRADESH,23.470651,80.045109
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Gwarighat B.O,482008,BO,Delivery,JABALPUR,MADHYA PRADESH,23.109969,79.927665
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Basadi B.O,483501,BO,Delivery,KATNI,MADHYA PRADESH,23.1376918,79.6682617
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Khamtara Paharua B.O,483773,BO,Delivery,KATNI,MADHYA PRADESH,23.470651,80.045109
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Baba Ki Barauli B.O,486223,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Bholgarh B.O,486450,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,DivReportingCircle,Hoshangabad Division,Pamli B.O,461668,BO,Delivery,HOSHANGABAD,MADHYA PRADESH,22.791345,77.96514
Kerala Circle,Kochi Region,Mavelikara Division,Eruva BO,690572,BO,Delivery,ALAPPUZHA,KERALA,9.19445,76.499872
Kerala Circle,Kochi Region,Mavelikara Division,Naduvattom BO,690512,BO,Delivery,ALAPPUZHA,KERALA,9.274781,76.480378
Kerala Circle,Kochi Region,Mavelikara Division,Eravankara BO,690108,BO,Delivery,ALAPPUZHA,KERALA,9.25,76.58
Kerala Circle,Kochi Region,Mavelikara Division,Ayiranikudy BO,690558,BO,Delivery,ALAPPUZHA,KERALA,9.2312,76.636001
Kerala Circle,Kochi Region,Mavelikara Division,Punthala BO,689509,BO,Delivery,ALAPPUZHA,KERALA,9.245688,76.652276
Kerala Circle,Calicut Region,Cannanore Division,Nareekamvally BO,670504,BO,Delivery,KANNUR,KERALA,12.0837016,75.2661538
Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,Dongarwadi B.O,416407,BO,Delivery,SANGLI,MAHARASHTRA,16.82,74.67
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Kolmandla BO,402114,BO,Delivery,RAIGAD,MAHARASHTRA,17.9951827,73.0685351
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Baple BO,402203,BO,Delivery,RAIGAD,MAHARASHTRA,18.5610406,72.9797029
Madhya Pradesh Circle,Jabalpur Region,Satna Division,Bathia B.O,485774,BO,Delivery,SATNA,MADHYA PRADESH,24.579,80.832
Madhya Pradesh Circle,Jabalpur Region,Satna Division,Amdarikala B.O,485446,BO,Delivery,SATNA,MADHYA PRADESH,24.579,80.832
Madhya Pradesh Circle,Jabalpur Region,Satna Division,Babupur B.O,485881,BO,Delivery,SATNA,MADHYA PRADESH,24.579,80.832
Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,Nigundal B.O,415719,BO,Delivery,RATNAGIRI,MAHARASHTRA,17.54905,73.28145
Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,Karliwadi B.O,416523,BO,Delivery,SINDHUDURG,MAHARASHTRA,15.9885722,73.4973308
Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,Mhapan B.O,416522,BO,Delivery,SINDHUDURG,MAHARASHTRA,15.9340842,73.5611303
Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,Matond B.O,416529,BO,Delivery,SINDHUDURG,MAHARASHTRA,15.8375729,73.7309111
Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,Choukul B.O,416550,BO,Delivery,SINDHUDURG,MAHARASHTRA,15.8927737,74.0182299
Maharashtra Circle,Aurangabad Region,Aurangabad Division,Machindra Chincholi B.O,431209,BO,Delivery,JALNA,MAHARASHTRA,19.94545,75.2746
Maharashtra Circle,Nagpur Region,Amaravati Division,Pimpalkhuta B.O,444709,BO,Delivery,AMRAVATI,MAHARASHTRA,20.93,77.91
Maharashtra Circle,Nagpur Region,Amaravati Division,Shivangaon B.O,444902,BO,Delivery,AMRAVATI,MAHARASHTRA,21.03,77.95
Kerala Circle,Calicut Region,Cannanore Division,Azhikode South BO,670009,BO,Delivery,KANNUR,KERALA,11.877633,75.3721399
Kerala Circle,Calicut Region,Cannanore Division,Attadappa BO,670006,BO,Delivery,KANNUR,KERALA,11.8677078,75.4323434
Kerala Circle,Calicut Region,Cannanore Division,Munderi BO,670591,BO,Delivery,KANNUR,KERALA,11.932713,75.4378581
Kerala Circle,Calicut Region,Cannanore Division,Kalliad BO,670593,BO,Delivery,KANNUR,KERALA,12.0050312,75.5830623
Kerala Circle,Kochi Region,Kottayam Division,Amalagiri BO,686561,BO,Delivery,KOTTAYAM,KERALA,9.6,76.4333
Kerala Circle,Kochi Region,Kottayam Division,Moozhikulangara BO,686601,BO,Delivery,KOTTAYAM,KERALA,15.5934,76.5057
Rajasthan Circle,Ajmer Region,Udaipur Division,Sheshpur B.O,313038,BO,Delivery,UDAIPUR,RAJASTHAN,24.07,74.09
Kerala Circle,Calicut Region,Cannanore Division,Iriveri BO,670613,BO,Delivery,KANNUR,KERALA,11.8707352,75.481353
Kerala Circle,Calicut Region,Cannanore Division,Aroli BO,670561,BO,Delivery,KANNUR,KERALA,11.9629007,75.3671336
Kerala Circle,Calicut Region,Cannanore Division,Sreestha BO,670303,BO,Delivery,KANNUR,KERALA,12.0535484,75.28656
Karnataka Circle,South Karnataka Region,Mandya Division,Doddagarudanahalli B.O,571416,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Boppegowdanapura B.O,571417,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Belathur B.O,571419,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Hagalahalli B.O,571422,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Cheeranahalli B.O,571403,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Agasanapura B.O,571475,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Chandagalu B.O,571446,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Dundanahalli B.O,571476,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Anasale B.O,571424,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Haralakere B.O,571425,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Bevinahalli B.O,571478,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Sadholalu B.O,571428,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Chottanahalli B.O,571430,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Alur maddur B.O,571433,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Ravani B.O,571463,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Hosur mandya B.O,571402,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Dudda mandya B.O,571405,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Alambavadikaval B.O,571605,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Kadabahalli B.O,571448,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Hosahalli B.O,571606,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Kambadahalli B.O,571802,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Hinauti B.O,486117,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Dubahai Khurd B.O,486111,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Kuiyakala B.O,486123,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Phool B.O,486331,BO,Delivery,REWA,MADHYA PRADESH,24.5372,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Jodhpur B.O,486338,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Dhawaiya B.O,486114,BO,Delivery,REWA,MADHYA PRADESH,24.5372,81.3042
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Kanauja B.O,486005,BO,Delivery,REWA,MADHYA PRADESH,24.5373,81.3042
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Rampatan B.O,483330,BO,Delivery,KATNI,MADHYA PRADESH,23.655664,79.989203
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Khamaria (Bakal) B.O,483331,BO,Delivery,KATNI,MADHYA PRADESH,23.587856,80.549401
Odisha Circle,Sambalpur Region,Sundargarh Division,Jharbeda B.O,770070,BO,Delivery,SUNDARGARH,ODISHA,22.2147168,84.5144703
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Airoli B.O,400708,BO,Non Delivery,THANE,MAHARASHTRA,19.15,72.99
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Darave B.O,400706,BO,Delivery,THANE,MAHARASHTRA,19.035,73.022
Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,Phansu B.O,415711,BO,Delivery,RATNAGIRI,MAHARASHTRA,17.99329,73.31131
Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,Devhare B.O,415208,BO,Delivery,RATNAGIRI,MAHARASHTRA,17.97395,73.09935
Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,Pomendi Budruk B.O,415612,BO,Delivery,RATNAGIRI,MAHARASHTRA,17.01779,73.27482
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Chikhale B.O,410221,BO,Delivery,RAIGAD,MAHARASHTRA,18.97,73.15
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Apta B.O,410207,BO,Delivery,RAIGAD,MAHARASHTRA,18.99,73.11
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Sajgaon B.O,410203,BO,Delivery,RAIGAD,MAHARASHTRA,18.83,72.38
Odisha Circle,Sambalpur Region,Sundargarh Division,Balinga B.O,770076,BO,Delivery,SUNDARGARH,ODISHA,22.0310266,83.760495
Kerala Circle,Calicut Region,Ottapalam Division,Angadi BO,679552,BO,Delivery,PALAKKAD,KERALA,10.787,76.0465
Kerala Circle,Calicut Region,Ottapalam Division,MangalamOPM BO,679301,BO,Delivery,PALAKKAD,KERALA,10.7542,76.4359
Kerala Circle,Calicut Region,Ottapalam Division,Kottopadam BO,678583,BO,Delivery,PALAKKAD,KERALA,10.2134,76.1894
Kerala Circle,Calicut Region,Ottapalam Division,Chindaki BO,678582,BO,Delivery,PALAKKAD,KERALA,11.6764,75.5598
Kerala Circle,Calicut Region,Ottapalam Division,Marayamangalam South BO,679335,BO,Delivery,PALAKKAD,KERALA,10.4,76.3
Madhya Pradesh Circle,DivReportingCircle,Hoshangabad Division,Reshalpur B.O,461110,BO,Delivery,HOSHANGABAD,MADHYA PRADESH,22.659839,77.761139
West Bengal Circle,South Bengal Region,Midnapore Division,Prasadchak BO,721232,BO,Delivery,MEDINIPUR WEST,WEST BENGAL,22.7065,87.6162
West Bengal Circle,South Bengal Region,Midnapore Division,Attrakhi BO,721149,BO,Delivery,MEDINIPUR WEST,WEST BENGAL,22.381,87.4401
West Bengal Circle,South Bengal Region,Midnapore Division,Patnabazar BO,721156,BO,Delivery,MEDINIPUR WEST,WEST BENGAL,22.430889,87.321491
Maharashtra Circle,Nagpur Region,Amaravati Division,Amla B.O,444802,BO,Delivery,AMRAVATI,MAHARASHTRA,20.87,77.47
Maharashtra Circle,Nagpur Region,Amaravati Division,Dighi B.O,444711,BO,Delivery,AMRAVATI,MAHARASHTRA,20.84,78.28
Maharashtra Circle,Nagpur Region,Amaravati Division,Ambada EB.O,444905,BO,Delivery,AMRAVATI,MAHARASHTRA,21.33,77.91
Maharashtra Circle,Pune Region,Satara Division,Shindewadi B.O,412801,BO,Delivery,SATARA,MAHARASHTRA,18.200469,73.989143
Kerala Circle,Calicut Region,Ottapalam Division,K A Samajam BO,679123,BO,Non Delivery,PALAKKAD,KERALA,10.7709,76.3784
Kerala Circle,Calicut Region,Ottapalam Division,Kondurkara BO,679313,BO,Delivery,PALAKKAD,KERALA,11.0743,76.1338
Kerala Circle,Kochi Region,Irinjalakuda Division,Chazhur BO,680571,BO,Delivery,THRISSUR,KERALA,10.43,76.14
Kerala Circle,Kochi Region,Irinjalakuda Division,Kandamkulam BO,680669,BO,Delivery,THRISSUR,KERALA,10.19,76.21
Kerala Circle,Kochi Region,Irinjalakuda Division,Pullut North BO,680663,BO,Delivery,THRISSUR,KERALA,10.25,76.21
Kerala Circle,Kochi Region,Irinjalakuda Division,Vellani BO,680701,BO,Delivery,THRISSUR,KERALA,10.37,76.2
Kerala Circle,Calicut Region,Ottapalam Division,Irimbakachola BO,678591,BO,Delivery,PALAKKAD,KERALA,10.8368,76.5761
Kerala Circle,Calicut Region,Ottapalam Division,Cherottur BO,679521,BO,Delivery,PALAKKAD,KERALA,10.8922,75.9995
Kerala Circle,Calicut Region,Ottapalam Division,Sreeramakrishnanagar BO,679103,BO,Delivery,PALAKKAD,KERALA,15.5934,76.3784
Odisha Circle,Sambalpur Region,Sundargarh Division,Badsalepali B.O,770022,BO,Delivery,SUNDARGARH,ODISHA,22.0628933,84.1906966
Odisha Circle,Sambalpur Region,Sundargarh Division,G. Tumulia B.O,770024,BO,Delivery,SUNDARGARH,ODISHA,22.0247766,83.7246216
Odisha Circle,Sambalpur Region,Sundargarh Division,Sanghumunda B.O,770013,BO,Delivery,SUNDARGARH,ODISHA,21.9604533,83.793655
Madhya Pradesh Circle,Jabalpur Region,Chhatarpur Division,Papawani B.O,472337,BO,Delivery,Niwari,MADHYA PRADESH,25.1893,78.6717
Madhya Pradesh Circle,Jabalpur Region,Chhatarpur Division,Kulua B.O,472442,BO,Delivery,Niwari,MADHYA PRADESH,24.0234,79.6969
Madhya Pradesh Circle,Jabalpur Region,Chhatarpur Division,Sunoniya B.O,472246,BO,Delivery,Niwari,MADHYA PRADESH,78.6695,25.4328
Madhya Pradesh Circle,Jabalpur Region,Chhatarpur Division,Ladwari B.O,472336,BO,Delivery,Niwari,MADHYA PRADESH,25.2634,78.7518
Madhya Pradesh Circle,Jabalpur Region,Chhatarpur Division,Astari B.O,472447,BO,Delivery,Niwari,MADHYA PRADESH,25.2421,78.8648
Tamilnadu Circle,"Western Region, Coimbatore",Salem West Division,Anaipalayam B.O,637401,BO,Non Delivery,NAMAKKAL,TAMIL NADU,11.43187,78.173243
Tamilnadu Circle,"Western Region, Coimbatore",Salem West Division,Thengalpalayam B.O,636301,BO,Delivery,NAMAKKAL,TAMIL NADU,11.500421,78.164369
Tamilnadu Circle,"Western Region, Coimbatore",Salem West Division,Melkallupalayam B.O,637403,BO,Delivery,NAMAKKAL,TAMIL NADU,11.43448,78.113218
Tamilnadu Circle,"Western Region, Coimbatore",Salem West Division,Iswaramurtipalayam B.O,636202,BO,Delivery,NAMAKKAL,TAMIL NADU,11.569506,78.395261
Tamilnadu Circle,"Western Region, Coimbatore",Salem West Division,Banapuram B.O,636451,BO,Delivery,SALEM,TAMIL NADU,11.811604,77.967077
Maharashtra Circle,Pune Region,Satara Division,Nandgaon B.O,415107,BO,Delivery,SATARA,MAHARASHTRA,17.511114,74.14139
Maharashtra Circle,Pune Region,Satara Division,Arvi B.O,415116,BO,Delivery,SATARA,MAHARASHTRA,17.510768,74.22492
Maharashtra Circle,Pune Region,Satara Division,Bhanang B.O,415022,BO,Delivery,SATARA,MAHARASHTRA,17.774468,73.879395
Karnataka Circle,South Karnataka Region,Mandya Division,Ballenahalli B.O,571812,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Hubbanahalli B.O,571436,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Jagua B.O,483770,BO,Delivery,KATNI,MADHYA PRADESH,23.470651,80.045109
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Bandha B.O,483222,BO,Delivery,JABALPUR,MADHYA PRADESH,23.542608,80.061874
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Kharkhari B.O,483880,BO,Delivery,KATNI,MADHYA PRADESH,23.972918,80.535511
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Anghora B.O,483336,BO,Delivery,JABALPUR,MADHYA PRADESH,23.470651,80.045109
Uttar Pradesh Circle,Agra Region,Agra Division,Sanjeti BO,283114,BO,Delivery,AGRA,UTTAR PRADESH,26.8091943,78.7192775
Uttar Pradesh Circle,Agra Region,Agra Division,Hasanpur BO,283126,BO,Delivery,AGRA,UTTAR PRADESH,27.2862674,78.0688562
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Satanpur B.O,473249,BO,Delivery,GUNA,MADHYA PRADESH,24.52,77.37
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Umarthana B.O,473118,BO,Delivery,GUNA,MADHYA PRADESH,24.2,76.96
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Bataoda B.O,473222,BO,Delivery,GUNA,MADHYA PRADESH,24.27,76.91
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Torai B.O,473287,BO,Delivery,GUNA,MADHYA PRADESH,24.08,77.23
Karnataka Circle,South Karnataka Region,Mandya Division,Torekadanahalli B.O,571421,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Karnataka Circle,South Karnataka Region,Mandya Division,Hodaghatta B.O,571450,BO,Delivery,MANDYA,KARNATAKA,NA,NA
Tamilnadu Circle,"Western Region, Coimbatore",Salem West Division,Kannapadi B.O,636354,BO,Delivery,SALEM,TAMIL NADU,11.895263,78.184857
Tamilnadu Circle,"Western Region, Coimbatore",Salem West Division,Kosavapatti B.O,637502,BO,Delivery,SALEM,TAMIL NADU,11.624409,78.027648
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Bhadora B.O,473113,BO,Delivery,GUNA,MADHYA PRADESH,24.79,77.4
Kerala Circle,Calicut Region,Manjeri Division,Nallanthanni BO,679330,BO,Delivery,MALAPPURAM,KERALA,11.374288,76.274884
Kerala Circle,Calicut Region,Manjeri Division,Aurvacode BO,679329,BO,Non Delivery,MALAPPURAM,KERALA,11.265328,76.206923
Kerala Circle,Calicut Region,Manjeri Division,Kannamvettikavu BO,673637,BO,Delivery,MALAPPURAM,KERALA,11.189924,75.914387
Karnataka Circle,South Karnataka Region,Tumakuru Division,Gopaladeverahalli B.O,572125,BO,Delivery,TUMAKURU,KARNATAKA,13.8184445,77.2566569
Karnataka Circle,South Karnataka Region,Tumakuru Division,Gundagal B.O,572127,BO,Delivery,TUMAKURU,KARNATAKA,13.8778787,76.9372253
Karnataka Circle,South Karnataka Region,Tumakuru Division,Sorekunte B.O,572128,BO,Delivery,TUMAKURU,KARNATAKA,13.4380936,77.0756256
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Askheda B.O,423303,BO,Delivery,NASHIK,MAHARASHTRA,20.590529,74.198715
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Athambe B.O,423501,BO,Delivery,NASHIK,MAHARASHTRA,20.4890945,74.0270675
Madhya Pradesh Circle,Indore Region,Khandwa Division,Sahejla B.O,450991,BO,Delivery,EAST NIMAR,MADHYA PRADESH,21.9703,76.5341
